time	T1	T2	T3
2019-10-13T14:09:57	27	403	404
2019-10-13T14:10:07	26	403	404
2019-10-13T14:10:17	26	403	404
2019-10-13T14:10:27	27	403	404
2019-10-13T14:10:37	27	403	404
2019-10-13T14:10:47	27	403	404
2019-10-13T14:10:57	27	403	404
2019-10-13T14:11:07	27	403	404
2019-10-13T14:11:17	27	403	404
2019-10-13T14:11:27	27	403	404
2019-10-13T14:11:37	27	403	404
2019-10-13T14:11:47	27	403	404
2019-10-13T14:11:57	27	403	404
2019-10-13T14:12:07	26	403	404
2019-10-13T14:12:17	26	402	404
2019-10-13T14:12:27	26	403	404
2019-10-13T14:12:37	27	403	404
2019-10-13T14:12:47	27	403	404
2019-10-13T14:12:57	27	403	404
2019-10-13T14:13:07	27	403	404
2019-10-13T14:13:17	27	403	404
2019-10-13T14:13:27	27	403	404
2019-10-13T14:13:37	27	403	404
2019-10-13T14:13:47	27	403	404
2019-10-13T14:13:57	27	403	404
2019-10-13T14:14:07	27	403	404
2019-10-13T14:14:17	27	403	404
2019-10-13T14:14:27	27	403	404
2019-10-13T14:14:37	27	403	404
2019-10-13T14:14:47	27	403	404
2019-10-13T14:14:57	27	403	404
2019-10-13T14:15:07	27	403	404
2019-10-13T14:15:17	27	403	404
2019-10-13T14:15:27	27	403	404
2019-10-13T14:15:37	27	403	404
2019-10-13T14:15:47	27	403	404
2019-10-13T14:15:57	27	403	404
2019-10-13T14:16:07	27	403	404
2019-10-13T14:16:17	27	403	404
2019-10-13T14:16:27	27	403	404
2019-10-13T14:16:37	27	403	404
2019-10-13T14:16:47	27	403	404
2019-10-13T14:16:57	27	403	404
2019-10-13T14:17:07	27	403	404
2019-10-13T14:17:17	27	403	404
2019-10-13T14:17:27	27	403	404
2019-10-13T14:17:37	26	403	404
2019-10-13T14:17:47	26	403	404
2019-10-13T14:17:57	27	403	404
2019-10-13T14:18:07	27	403	404
2019-10-13T14:18:17	27	403	404
2019-10-13T14:18:27	27	403	404
2019-10-13T14:18:37	27	403	404
2019-10-13T14:18:47	27	403	404
2019-10-13T14:18:57	27	403	404
2019-10-13T14:19:07	27	403	404
2019-10-13T14:19:17	27	403	404
2019-10-13T14:19:27	27	403	404
2019-10-13T14:19:37	27	403	404
2019-10-13T14:19:47	27	403	404
2019-10-13T14:19:57	27	403	404
2019-10-13T14:20:07	27	403	404
2019-10-13T14:20:17	26	403	404
2019-10-13T14:20:27	26	403	404
2019-10-13T14:20:37	26	403	404
2019-10-13T14:20:47	26	403	404
2019-10-13T14:20:57	27	403	404
2019-10-13T14:21:07	27	403	404
2019-10-13T14:21:17	27	403	404
2019-10-13T14:21:27	27	403	404
2019-10-13T14:21:37	27	403	404
2019-10-13T14:21:47	27	403	404
2019-10-13T14:21:57	27	403	404
2019-10-13T14:22:07	27	403	404
2019-10-13T14:22:17	26	403	404
2019-10-13T14:22:27	26	403	404
2019-10-13T14:22:37	26	402	404
2019-10-13T14:22:47	26	403	404
2019-10-13T14:22:57	26	403	404
2019-10-13T14:23:07	26	403	404
2019-10-13T14:23:17	26	403	404
2019-10-13T14:23:27	26	403	404
2019-10-13T14:23:37	26	403	404
2019-10-13T14:23:47	25	403	403
2019-10-13T14:23:57	25	403	403
2019-10-13T14:24:07	26	403	403
2019-10-13T14:24:17	25	402	403
2019-10-13T14:24:27	25	402	403
2019-10-13T14:24:37	25	402	403
2019-10-13T14:24:47	25	402	404
2019-10-13T14:24:57	25	402	404
2019-10-13T14:25:07	25	403	403
2019-10-13T14:25:17	26	403	404
2019-10-13T14:25:27	26	403	404
2019-10-13T14:25:37	26	402	404
2019-10-13T14:25:47	25	402	404
2019-10-13T14:25:57	25	402	403
2019-10-13T14:26:07	26	402	403
2019-10-13T14:26:17	26	402	403
2019-10-13T14:26:27	26	403	404
2019-10-13T14:26:37	26	402	403
2019-10-13T14:26:47	25	402	403
2019-10-13T14:26:57	25	403	403
2019-10-13T14:27:07	26	403	404
2019-10-13T14:27:17	25	402	403
2019-10-13T14:27:27	25	402	403
2019-10-13T14:27:37	25	402	403
2019-10-13T14:27:47	25	402	403
2019-10-13T14:27:57	25	402	403
2019-10-13T14:28:07	25	402	403
2019-10-13T14:28:17	25	402	403
2019-10-13T14:28:27	26	403	404
2019-10-13T14:28:37	26	403	403
2019-10-13T14:28:47	25	402	403
2019-10-13T14:28:57	25	402	403
2019-10-13T14:29:07	25	402	403
2019-10-13T14:29:17	25	402	403
2019-10-13T14:29:27	25	402	403
2019-10-13T14:29:37	25	401	403
2019-10-13T14:29:47	25	402	403
2019-10-13T14:29:57	25	402	403
2019-10-13T14:30:07	25	402	403
2019-10-13T14:30:17	25	402	403
2019-10-13T14:30:27	25	402	403
2019-10-13T14:30:37	25	402	403
2019-10-13T14:30:47	25	402	403
2019-10-13T14:30:57	25	402	403
2019-10-13T14:31:07	25	402	403
2019-10-13T14:31:17	25	401	403
2019-10-13T14:31:27	25	402	403
2019-10-13T14:31:37	25	401	403
2019-10-13T14:31:47	25	401	403
2019-10-13T14:31:57	25	401	403
2019-10-13T14:32:08	25	401	403
2019-10-13T14:32:18	24	401	403
2019-10-13T14:32:28	25	401	403
2019-10-13T14:32:38	24	401	403
2019-10-13T14:32:48	24	401	403
2019-10-13T14:32:58	25	401	403
2019-10-13T14:33:08	25	401	403
2019-10-13T14:33:18	25	401	403
2019-10-13T14:33:28	25	401	403
2019-10-13T14:33:38	25	401	403
2019-10-13T14:33:48	25	402	403
2019-10-13T14:33:58	25	401	403
2019-10-13T14:34:08	25	401	403
2019-10-13T14:34:18	25	401	403
2019-10-13T14:34:28	25	401	403
2019-10-13T14:34:38	25	402	403
2019-10-13T14:34:48	25	402	403
2019-10-13T14:34:58	25	402	403
2019-10-13T14:35:08	25	401	403
2019-10-13T14:35:18	25	401	403
2019-10-13T14:35:28	25	401	403
2019-10-13T14:35:38	25	401	403
2019-10-13T14:35:48	25	401	403
2019-10-13T14:35:58	25	401	403
2019-10-13T14:36:08	25	402	403
2019-10-13T14:36:18	25	402	403
2019-10-13T14:36:28	25	402	403
2019-10-13T14:36:38	25	402	404
2019-10-13T14:36:48	25	402	404
2019-10-13T14:36:58	25	402	403
2019-10-13T14:37:08	25	402	403
2019-10-13T14:37:18	25	402	404
2019-10-13T14:37:28	25	402	403
2019-10-13T14:37:38	25	402	403
2019-10-13T14:37:48	25	402	403
2019-10-13T14:37:58	25	401	403
2019-10-13T14:38:08	25	402	403
2019-10-13T14:38:18	24	401	403
2019-10-13T14:38:28	25	401	403
2019-10-13T14:38:38	25	401	403
2019-10-13T14:38:48	25	401	403
2019-10-13T14:38:58	24	401	403
2019-10-13T14:39:08	25	401	403
2019-10-13T14:39:18	25	402	403
2019-10-13T14:39:28	25	401	403
2019-10-13T14:39:38	25	401	403
2019-10-13T14:39:48	25	401	403
2019-10-13T14:39:58	25	401	403
2019-10-13T14:40:08	25	402	403
2019-10-13T14:40:18	25	401	403
2019-10-13T14:40:28	25	402	403
2019-10-13T14:40:38	25	401	403
2019-10-13T14:40:48	25	401	403
2019-10-13T14:40:58	25	402	403
2019-10-13T14:41:08	25	402	403
2019-10-13T14:41:18	25	402	403
2019-10-13T14:41:29	24	401	403
2019-10-13T14:41:39	25	402	403
2019-10-13T14:41:49	25	402	403
2019-10-13T14:41:59	25	402	404
2019-10-13T14:42:09	25	402	403
2019-10-13T14:42:19	25	401	403
2019-10-13T14:42:29	25	401	403
2019-10-13T14:42:39	25	402	403
2019-10-13T14:42:49	25	402	403
2019-10-13T14:42:59	25	402	403
2019-10-13T14:43:09	25	402	403
2019-10-13T14:43:19	25	402	403
2019-10-13T14:43:29	25	402	403
2019-10-13T14:43:39	25	402	403
2019-10-13T14:45:45	24	401	-100
2019-10-13T14:45:55	25	401	403
2019-10-13T14:46:05	25	401	403
2019-10-13T14:46:15	25	402	403
2019-10-13T14:46:25	25	401	403
2019-10-13T14:46:35	25	401	403
2019-10-13T14:46:45	25	402	403
2019-10-13T14:46:55	25	402	403
2019-10-13T14:47:05	25	401	403
2019-10-13T14:47:15	25	401	403
2019-10-13T14:47:25	24	401	403
2019-10-13T14:47:35	25	401	403
2019-10-13T14:47:45	25	402	403
2019-10-13T14:47:55	25	401	403
2019-10-13T14:48:05	25	401	403
2019-10-13T14:48:15	25	401	403
2019-10-13T14:48:25	25	401	403
2019-10-13T14:48:35	25	401	403
2019-10-13T14:48:45	25	402	403
2019-10-13T14:48:55	25	401	403
2019-10-13T14:49:05	25	402	403
2019-10-13T14:49:15	25	402	403
2019-10-13T14:49:25	25	401	403
2019-10-13T14:49:35	25	402	403
2019-10-13T14:49:45	24	401	403
2019-10-13T14:49:55	24	401	403
2019-10-13T14:50:05	25	401	403
2019-10-13T14:50:15	24	401	403
2019-10-13T14:50:25	25	401	403
2019-10-13T14:50:35	25	401	403
2019-10-13T14:50:45	25	401	403
2019-10-13T14:50:55	25	402	403
2019-10-13T14:51:05	25	401	403
2019-10-13T14:51:15	25	401	403
2019-10-13T14:51:25	25	402	403
2019-10-13T14:51:35	25	402	403
2019-10-13T14:51:45	25	402	403
2019-10-13T14:51:55	25	401	403
2019-10-13T14:52:05	25	401	403
2019-10-13T14:52:15	25	402	403
2019-10-13T14:52:25	25	402	403
2019-10-13T14:52:35	25	402	403
2019-10-13T14:52:45	25	402	403
2019-10-13T14:52:55	25	401	403
2019-10-13T14:53:05	25	402	403
2019-10-13T14:53:15	25	402	403
2019-10-13T14:53:25	25	402	403
2019-10-13T14:53:35	25	402	403
2019-10-13T14:53:45	25	401	403
2019-10-13T14:53:55	25	402	403
2019-10-13T14:54:05	25	401	403
2019-10-13T14:54:16	25	402	403
2019-10-13T14:54:26	25	402	403
2019-10-13T14:54:36	25	402	403
2019-10-13T14:54:46	24	401	403
2019-10-13T14:54:56	24	401	403
2019-10-13T14:55:06	25	401	403
2019-10-13T14:55:16	25	401	403
2019-10-13T14:55:26	25	401	403
2019-10-13T14:55:36	25	402	403
2019-10-13T14:55:46	25	402	403
2019-10-13T14:55:56	25	402	403
2019-10-13T14:56:06	25	401	403
2019-10-13T14:56:16	24	401	403
2019-10-13T14:56:26	24	401	403
2019-10-13T14:56:36	25	402	403
2019-10-13T14:56:46	25	401	403
2019-10-13T14:56:56	25	401	403
2019-10-13T14:57:06	25	402	403
2019-10-13T14:57:16	25	401	403
2019-10-13T14:57:26	25	401	403
2019-10-13T14:57:36	25	401	403
2019-10-13T14:57:46	25	402	403
2019-10-13T14:57:56	24	401	403
2019-10-13T14:58:06	24	401	403
2019-10-13T14:58:16	25	401	403
2019-10-13T14:58:26	25	401	403
2019-10-13T14:58:36	24	401	403
2019-10-13T14:58:46	24	401	403
2019-10-13T14:58:56	25	402	403
2019-10-13T14:59:06	25	402	403
2019-10-13T14:59:16	25	402	403
2019-10-13T14:59:26	25	402	404
2019-10-13T14:59:36	25	401	403
2019-10-13T14:59:46	25	401	403
2019-10-13T14:59:56	25	401	403
2019-10-13T15:00:06	25	402	403
2019-10-13T15:00:16	25	402	403
2019-10-13T15:00:26	25	402	404
2019-10-13T15:00:36	25	402	403
2019-10-13T15:00:46	25	402	403
2019-10-13T15:00:56	25	402	403
2019-10-13T15:01:06	24	402	403
2019-10-13T15:01:16	25	402	403
2019-10-13T15:01:26	24	401	403
2019-10-13T15:01:36	24	401	403
2019-10-13T15:01:46	24	401	403
2019-10-13T15:01:56	25	401	403
2019-10-13T15:02:06	25	401	403
2019-10-13T15:02:16	25	401	403
2019-10-13T15:02:26	25	402	403
2019-10-13T15:02:36	24	401	403
2019-10-13T15:02:46	25	402	403
2019-10-13T15:02:56	25	401	403
2019-10-13T15:03:06	24	401	403
2019-10-13T15:03:16	25	401	403
2019-10-13T15:03:26	25	401	403
2019-10-13T15:03:36	25	402	403
2019-10-13T15:03:46	25	402	403
2019-10-13T15:03:56	25	402	403
2019-10-13T15:04:06	24	402	403
2019-10-13T15:04:16	24	401	403
2019-10-13T15:04:26	24	401	403
2019-10-13T15:04:36	25	401	403
2019-10-13T15:04:46	25	402	403
2019-10-13T15:04:56	25	401	403
2019-10-13T15:05:06	25	401	403
2019-10-13T15:05:17	25	402	403
2019-10-13T15:05:27	25	402	403
2019-10-13T15:05:37	25	401	403
2019-10-13T15:05:47	25	401	403
2019-10-13T15:05:57	25	401	403
2019-10-13T15:06:07	25	401	403
2019-10-13T15:06:17	25	402	403
2019-10-13T15:06:27	25	401	403
2019-10-13T15:06:37	25	402	403
2019-10-13T15:06:47	25	401	403
2019-10-13T15:06:57	25	401	403
2019-10-13T15:07:07	25	402	403
2019-10-13T15:07:17	25	401	403
2019-10-13T15:07:27	25	402	403
2019-10-13T15:07:37	25	402	403
2019-10-13T15:07:47	25	402	403
2019-10-13T15:07:57	25	401	403
2019-10-13T15:08:07	25	401	403
2019-10-13T15:08:17	25	401	403
2019-10-13T15:08:27	25	401	403
2019-10-13T15:08:37	25	402	403
2019-10-13T15:08:47	25	402	403
2019-10-13T15:08:57	25	401	403
2019-10-13T15:09:07	24	401	403
2019-10-13T15:09:17	24	401	403
2019-10-13T15:09:27	24	401	403
2019-10-13T15:09:37	24	401	403
2019-10-13T15:09:47	24	402	403
2019-10-13T15:09:57	25	401	403
2019-10-13T15:10:07	24	401	403
2019-10-13T15:10:17	24	401	403
2019-10-13T15:10:27	25	402	403
2019-10-13T15:10:37	25	401	403
2019-10-13T15:10:47	24	401	403
2019-10-13T15:10:57	24	401	403
2019-10-13T15:11:07	25	401	403
2019-10-13T15:11:17	25	401	403
2019-10-13T15:11:27	24	401	403
2019-10-13T15:11:37	25	401	403
2019-10-13T15:11:47	24	401	403
2019-10-13T15:11:57	25	401	403
2019-10-13T15:12:07	25	402	403
2019-10-13T15:12:17	25	402	403
2019-10-13T15:12:27	25	401	403
2019-10-13T15:12:37	25	401	403
2019-10-13T15:12:47	25	402	404
2019-10-13T15:12:57	25	402	404
2019-10-13T15:13:07	25	402	404
2019-10-13T15:13:17	25	402	403
2019-10-13T15:13:27	24	401	403
2019-10-13T15:13:37	25	401	403
2019-10-13T15:13:47	25	401	403
2019-10-13T15:13:57	25	402	403
2019-10-13T15:14:07	24	401	403
2019-10-13T15:14:17	25	401	403
2019-10-13T15:14:27	24	401	403
2019-10-13T15:14:37	25	402	403
2019-10-13T15:14:47	25	402	403
2019-10-13T15:14:57	25	402	403
2019-10-13T15:15:07	25	402	403
2019-10-13T15:15:17	25	402	403
2019-10-13T15:15:27	25	402	403
2019-10-13T15:15:37	25	402	403
2019-10-13T15:15:47	25	401	403
2019-10-13T15:15:57	25	402	403
2019-10-13T15:16:07	25	402	403
2019-10-13T15:16:17	25	401	403
2019-10-13T15:16:27	25	401	403
2019-10-13T15:16:37	25	401	403
2019-10-13T15:16:47	25	402	403
2019-10-13T15:16:57	25	402	403
2019-10-13T15:17:07	25	402	404
2019-10-13T15:17:17	25	401	403
2019-10-13T15:17:27	25	402	403
2019-10-13T15:17:37	25	402	404
2019-10-13T15:17:47	25	402	403
2019-10-13T15:17:57	25	402	403
2019-10-13T15:18:07	25	402	403
2019-10-13T15:18:17	25	402	403
2019-10-13T15:18:27	25	402	403
2019-10-13T15:18:37	25	401	403
2019-10-13T15:18:47	25	401	403
2019-10-13T15:18:57	25	402	403
2019-10-13T15:19:07	25	402	403
2019-10-13T15:19:17	25	401	403
2019-10-13T15:19:27	25	402	403
2019-10-13T15:19:37	25	402	403
2019-10-13T15:19:47	25	401	403
2019-10-13T15:19:58	25	402	403
2019-10-13T15:20:08	25	402	403
2019-10-13T15:20:18	24	401	403
2019-10-13T15:20:28	25	402	403
2019-10-13T15:20:38	25	402	403
2019-10-13T15:20:48	25	402	403
2019-10-13T15:20:58	24	401	403
2019-10-13T15:21:08	25	401	403
2019-10-13T15:21:18	25	402	404
2019-10-13T15:21:28	25	401	403
2019-10-13T15:21:38	24	401	403
2019-10-13T15:21:48	25	401	403
2019-10-13T15:21:58	25	402	403
2019-10-13T15:22:08	25	402	403
2019-10-13T15:22:18	25	401	403
2019-10-13T15:22:28	25	402	403
2019-10-13T15:22:38	24	402	403
2019-10-13T15:22:48	24	401	403
2019-10-13T15:22:58	25	401	404
2019-10-13T15:23:08	25	402	403
2019-10-13T15:23:18	25	402	403
2019-10-13T15:23:28	24	401	403
2019-10-13T15:23:38	25	401	403
2019-10-13T15:23:48	25	401	403
2019-10-13T15:23:58	25	401	403
2019-10-13T15:24:08	25	401	403
2019-10-13T15:24:18	25	402	403
2019-10-13T15:24:28	25	402	404
2019-10-13T15:24:38	25	402	404
2019-10-13T15:24:48	25	402	404
2019-10-13T15:24:58	25	402	403
2019-10-13T15:25:08	25	402	403
2019-10-13T15:25:18	25	401	404
2019-10-13T15:25:28	25	401	404
2019-10-13T15:25:38	25	401	403
2019-10-13T15:25:48	25	402	404
2019-10-13T15:25:58	25	402	404
2019-10-13T15:26:08	25	401	403
2019-10-13T15:26:18	25	402	403
2019-10-13T15:26:28	25	402	403
2019-10-13T15:26:38	25	402	403
2019-10-13T15:26:48	25	402	403
2019-10-13T15:26:58	25	402	403
2019-10-13T15:27:08	25	402	404
2019-10-13T15:27:18	25	401	403
2019-10-13T15:27:28	24	401	403
2019-10-13T15:27:38	25	401	403
2019-10-13T15:27:48	25	402	403
2019-10-13T15:27:58	25	402	403
2019-10-13T15:28:08	25	401	403
2019-10-13T15:28:18	25	402	403
2019-10-13T15:28:28	25	401	403
2019-10-13T15:28:38	25	401	403
2019-10-13T15:28:48	25	401	403
2019-10-13T15:28:58	25	401	403
2019-10-13T15:29:08	25	401	403
2019-10-13T15:29:18	25	402	403
2019-10-13T15:29:28	25	401	403
2019-10-13T15:29:38	25	401	403
2019-10-13T15:29:48	25	401	403
2019-10-13T15:29:58	24	401	403
2019-10-13T15:30:08	24	401	403
2019-10-13T15:30:18	25	402	403
2019-10-13T15:30:28	25	401	403
2019-10-13T15:30:38	25	402	403
2019-10-13T15:30:48	25	402	403
2019-10-13T15:30:58	25	402	404
2019-10-13T15:31:08	25	401	404
2019-10-13T15:31:18	25	402	404
2019-10-13T15:31:28	25	402	403
2019-10-13T15:31:38	25	402	403
2019-10-13T15:31:48	25	402	403
2019-10-13T15:31:58	25	402	404
2019-10-13T15:32:08	25	401	403
2019-10-13T15:32:18	25	402	403
2019-10-13T15:32:28	25	401	403
2019-10-13T15:32:38	25	402	403
2019-10-13T15:32:48	25	402	403
2019-10-13T15:32:58	25	401	403
2019-10-13T15:33:08	25	402	403
2019-10-13T15:33:18	25	402	403
2019-10-13T15:33:28	25	401	403
2019-10-13T15:33:38	25	401	403
2019-10-13T15:33:48	25	401	403
2019-10-13T15:33:58	25	401	403
2019-10-13T15:34:08	25	402	403
2019-10-13T15:34:18	25	402	403
2019-10-13T15:34:28	25	402	403
2019-10-13T15:34:38	24	402	403
2019-10-13T15:34:48	25	401	403
2019-10-13T15:34:58	25	402	403
2019-10-13T15:35:08	25	402	403
2019-10-13T15:35:18	25	402	403
2019-10-13T15:35:28	25	402	403
2019-10-13T15:35:38	25	402	403
2019-10-13T15:35:48	25	402	403
2019-10-13T15:35:58	25	402	403
2019-10-13T15:36:08	25	402	403
2019-10-13T15:36:18	25	401	403
2019-10-13T15:36:28	25	402	404
2019-10-13T15:36:38	25	402	404
2019-10-13T15:36:48	25	402	403
2019-10-13T15:36:58	25	402	404
2019-10-13T15:37:08	25	402	403
2019-10-13T15:37:18	25	402	403
2019-10-13T15:37:28	25	401	403
2019-10-13T15:37:38	25	402	403
2019-10-13T15:37:48	25	402	403
2019-10-13T15:37:58	25	402	403
2019-10-13T15:38:08	25	402	404
2019-10-13T15:38:18	25	402	403
2019-10-13T15:38:28	25	402	403
2019-10-13T15:38:38	25	402	403
2019-10-13T15:38:48	25	402	403
2019-10-13T15:38:58	25	402	403
2019-10-13T15:39:08	25	402	404
2019-10-13T15:39:18	25	402	404
2019-10-13T15:39:28	25	402	404
2019-10-13T15:39:38	25	402	403
2019-10-13T15:39:48	25	402	404
2019-10-13T15:39:58	25	402	403
2019-10-13T15:40:08	25	402	403
2019-10-13T15:40:18	25	402	404
2019-10-13T15:40:28	25	402	403
2019-10-13T15:40:38	25	402	403
2019-10-13T15:40:48	25	402	403
2019-10-13T15:40:58	25	402	403
2019-10-13T15:41:08	25	402	404
2019-10-13T15:41:18	25	402	403
2019-10-13T15:41:28	25	401	403
2019-10-13T15:41:38	25	401	403
2019-10-13T15:41:48	25	401	404
2019-10-13T15:41:58	25	402	403
2019-10-13T15:42:08	25	401	403
2019-10-13T15:42:18	25	401	403
2019-10-13T15:42:28	25	402	403
2019-10-13T15:42:38	25	402	403
2019-10-13T15:42:48	25	402	403
2019-10-13T15:42:58	25	402	403
2019-10-13T15:43:08	25	402	403
2019-10-13T15:43:18	25	402	403
2019-10-13T15:43:28	25	402	403
2019-10-13T15:43:38	25	402	404
2019-10-13T15:43:48	25	402	404
2019-10-13T15:43:58	25	401	403
2019-10-13T15:44:08	25	402	403
2019-10-13T15:44:18	25	402	403
2019-10-13T15:44:28	25	402	404
2019-10-13T15:44:38	25	402	403
2019-10-13T15:44:48	25	402	403
2019-10-13T15:44:58	25	402	403
2019-10-13T15:45:08	25	402	403
2019-10-13T15:45:18	25	402	403
2019-10-13T15:45:28	25	402	403
2019-10-13T15:45:38	25	402	403
2019-10-13T15:45:48	25	402	403
2019-10-13T15:45:58	25	402	404
2019-10-13T15:46:08	25	402	403
2019-10-13T15:46:18	25	402	404
2019-10-13T15:46:28	25	402	404
2019-10-13T15:46:38	25	402	403
2019-10-13T15:46:48	25	402	403
2019-10-13T15:46:58	25	401	403
2019-10-13T15:47:08	25	401	403
2019-10-13T15:47:18	25	401	403
2019-10-13T15:47:28	25	402	403
2019-10-13T15:47:38	25	402	403
2019-10-13T15:47:48	25	401	403
2019-10-13T15:47:58	25	402	403
2019-10-13T15:48:08	25	402	403
2019-10-13T15:48:18	25	402	403
2019-10-13T15:48:28	25	402	403
2019-10-13T15:48:38	25	402	403
2019-10-13T15:48:48	25	402	403
2019-10-13T15:48:58	25	402	403
2019-10-13T15:49:08	25	402	403
2019-10-13T15:49:18	25	402	403
2019-10-13T15:49:28	25	402	403
2019-10-13T15:49:38	25	402	404
2019-10-13T15:49:48	25	402	404
2019-10-13T15:49:58	25	402	403
2019-10-13T15:50:08	25	402	403
2019-10-13T15:50:18	25	402	403
2019-10-13T15:50:28	25	402	404
2019-10-13T15:50:38	25	402	404
2019-10-13T15:50:48	25	402	404
2019-10-13T15:50:58	25	402	404
2019-10-13T15:51:08	25	402	404
2019-10-13T15:51:18	25	402	404
2019-10-13T15:51:28	25	402	403
2019-10-13T15:51:38	25	402	403
2019-10-13T15:51:48	25	402	404
2019-10-13T15:51:58	26	402	404
2019-10-13T15:52:08	26	402	404
2019-10-13T15:52:18	26	402	404
2019-10-13T15:52:28	25	402	404
2019-10-13T15:52:38	25	402	403
2019-10-13T15:52:48	26	402	404
2019-10-13T15:52:58	25	402	404
2019-10-13T15:53:08	25	402	404
2019-10-13T15:53:18	25	402	403
2019-10-13T15:53:28	25	402	403
2019-10-13T15:53:38	25	402	403
2019-10-13T15:53:48	25	402	403
2019-10-13T15:53:58	25	402	403
2019-10-13T15:54:08	25	402	403
2019-10-13T15:54:18	25	401	403
2019-10-13T15:54:28	25	402	403
2019-10-13T15:54:38	25	402	404
2019-10-13T15:54:48	25	402	404
2019-10-13T15:54:58	25	402	403
2019-10-13T15:55:08	25	402	403
2019-10-13T15:55:18	25	402	403
2019-10-13T15:55:28	25	402	404
2019-10-13T15:55:38	25	402	404
2019-10-13T15:55:48	25	402	404
2019-10-13T15:55:58	25	402	403
2019-10-13T15:56:08	25	402	403
2019-10-13T15:56:18	25	401	403
2019-10-13T15:56:28	25	402	404
2019-10-13T15:56:38	25	402	404
2019-10-13T15:56:48	25	402	404
2019-10-13T15:56:58	25	402	404
2019-10-13T15:57:08	25	402	404
2019-10-13T15:57:18	25	402	403
2019-10-13T15:57:28	25	402	403
2019-10-13T15:57:38	25	402	404
2019-10-13T15:57:48	25	402	403
2019-10-13T15:57:58	25	402	403
2019-10-13T15:58:08	25	402	403
2019-10-13T15:58:18	25	402	404
2019-10-13T15:58:28	25	402	404
2019-10-13T15:58:38	25	402	404
2019-10-13T15:58:48	25	402	404
2019-10-13T15:58:58	25	402	404
2019-10-13T15:59:08	25	402	404
2019-10-13T15:59:18	25	402	404
2019-10-13T15:59:28	25	402	404
2019-10-13T15:59:38	25	402	404
2019-10-13T15:59:48	25	402	404
2019-10-13T15:59:58	25	402	404
2019-10-13T16:00:08	25	402	404
2019-10-13T16:00:18	25	402	404
2019-10-13T16:00:28	25	402	404
2019-10-13T16:00:38	25	402	403
2019-10-13T16:00:48	25	402	403
2019-10-13T16:00:58	25	402	404
2019-10-13T16:01:08	25	402	404
2019-10-13T16:01:18	25	402	404
2019-10-13T16:01:28	25	402	404
2019-10-13T16:01:38	25	402	404
2019-10-13T16:01:48	25	403	404
2019-10-13T16:01:58	25	403	404
2019-10-13T16:02:08	25	402	404
2019-10-13T16:02:18	25	402	404
2019-10-13T16:02:28	25	402	404
2019-10-13T16:02:38	25	402	404
2019-10-13T16:02:48	25	402	403
2019-10-13T16:02:58	25	403	404
2019-10-13T16:03:08	25	402	404
2019-10-13T16:03:18	26	403	404
2019-10-13T16:03:28	25	403	404
2019-10-13T16:03:38	25	402	404
2019-10-13T16:03:48	26	403	404
2019-10-13T16:03:58	26	403	404
2019-10-13T16:04:08	26	403	404
2019-10-13T16:04:18	26	403	404
2019-10-13T16:04:28	26	403	404
2019-10-13T16:04:38	26	403	404
2019-10-13T16:04:48	25	403	404
2019-10-13T16:04:58	26	403	404
2019-10-13T16:05:08	26	403	404
2019-10-13T16:05:18	26	403	404
2019-10-13T16:05:28	26	403	404
2019-10-13T16:05:38	26	403	404
2019-10-13T16:05:48	26	403	404
2019-10-13T16:05:58	26	403	404
2019-10-13T16:06:08	26	403	404
2019-10-13T16:06:18	26	403	404
2019-10-13T16:06:28	26	402	404
2019-10-13T16:06:38	25	402	404
2019-10-13T16:06:48	25	402	404
2019-10-13T16:06:58	25	402	404
2019-10-13T16:07:08	26	403	404
2019-10-13T16:07:18	26	403	404
2019-10-13T16:07:28	26	403	404
2019-10-13T16:07:38	26	403	404
2019-10-13T16:07:48	26	403	404
2019-10-13T16:07:58	26	403	404
2019-10-13T16:08:08	25	402	403
2019-10-13T16:08:18	25	402	404
2019-10-13T16:08:28	25	402	404
2019-10-13T16:08:38	26	403	404
2019-10-13T16:08:48	26	403	404
2019-10-13T16:08:58	25	403	404
2019-10-13T16:09:08	25	403	404
2019-10-13T16:09:18	25	403	404
2019-10-13T16:09:28	26	403	404
2019-10-13T16:09:38	26	403	404
2019-10-13T16:09:48	26	403	404
2019-10-13T16:09:58	26	403	404
2019-10-13T16:10:08	26	403	404
2019-10-13T16:10:18	26	403	404
2019-10-13T16:10:28	25	402	404
2019-10-13T16:10:38	25	402	404
2019-10-13T16:10:48	25	402	404
2019-10-13T16:10:58	25	402	404
2019-10-13T16:11:08	25	402	404
2019-10-13T16:11:18	25	402	404
2019-10-13T16:11:28	25	402	404
2019-10-13T16:11:38	25	402	404
2019-10-13T16:11:48	25	402	404
2019-10-13T16:11:58	25	403	404
2019-10-13T16:12:08	26	403	404
2019-10-13T16:12:18	25	403	404
2019-10-13T16:12:28	25	403	404
2019-10-13T16:12:38	25	402	404
2019-10-13T16:12:48	25	402	404
2019-10-13T16:12:58	25	403	404
2019-10-13T16:13:08	25	402	404
2019-10-13T16:13:18	26	403	404
2019-10-13T16:13:28	26	403	404
2019-10-13T16:13:38	25	403	404
2019-10-13T16:13:48	26	403	404
2019-10-13T16:13:58	26	403	404
2019-10-13T16:14:08	26	403	404
2019-10-13T16:14:18	26	403	404
2019-10-13T16:14:28	26	402	404
